Date,Value,DataCollectedAt
2014-10-07,97.4459,2026-09-18
2014-10-08,97.4945,2026-09-18
2014-10-09,97.1711,2026-09-18
2014-10-10,97.4144,2026-09-18
2014-10-14,97.3943,2026-09-18
2014-10-15,97.3532,2026-09-18
2014-10-16,97.2869,2026-09-18
2014-10-17,97.3067,2026-09-18
2014-10-20,97.2874,2026-09-18
2014-10-21,97.2488,2026-09-18
2014-10-22,97.459,2026-09-18
2014-10-23,97.6047,2026-09-18
2014-10-24,97.4772,2026-09-18
2014-10-27,97.5423,2026-09-18
2014-10-28,97.2173,2026-09-18
2014-10-29,97.0145,2026-09-18
2014-10-30,97.456,2026-09-18
2014-10-31,98.1163,2026-09-18
2014-11-03,98.5336,2026-09-18
2014-11-04,98.5576,2026-09-18
2014-11-05,98.8086,2026-09-18
2014-11-06,99.1325,2026-09-18
2014-11-07,99.0236,2026-09-18
2014-11-10,98.9305,2026-09-18
2014-11-12,98.8897,2026-09-18
2014-11-13,99.1045,2026-09-18
2014-11-14,99.0917,2026-09-18
2014-11-17,99.2188,2026-09-18
2014-11-18,99.0185,2026-09-18
2014-11-19,99.2424,2026-09-18
2014-11-20,99.2554,2026-09-18
2014-11-21,99.2894,2026-09-18
2014-11-24,99.4227,2026-09-18
2014-11-25,99.2837,2026-09-18
2014-11-26,99.1893,2026-09-18
2014-11-28,100.0719,2026-09-18
2014-12-01,99.8964,2026-09-18
2014-12-02,100.4478,2026-09-18
2014-12-03,100.5696,2026-09-18
2014-12-04,100.3931,2026-09-18
2014-12-05,101.0989,2026-09-18
2014-12-08,101.31,2026-09-18
2014-12-09,100.8095,2026-09-18
2014-12-10,101.0212,2026-09-18
2014-12-11,101.4448,2026-09-18
2014-12-12,101.3735,2026-09-18
2014-12-15,101.674,2026-09-18
2014-12-16,101.526,2026-09-18
2014-12-17,101.5527,2026-09-18
2014-12-18,101.7531,2026-09-18
2014-12-19,102.0483,2026-09-18
2014-12-22,101.9942,2026-09-18
2014-12-23,102.348,2026-09-18
2014-12-24,102.3028,2026-09-18
2014-12-29,102.3767,2026-09-18
2014-12-30,102.1019,2026-09-18
2014-12-31,102.2843,2026-09-18
2015-01-02,102.9027,2026-09-18
2015-01-05,103.4976,2026-09-18
2015-01-06,103.2938,2026-09-18
2015-01-07,103.6316,2026-09-18
2015-01-08,103.2799,2026-09-18
2015-01-09,103.1213,2026-09-18
2015-01-12,103.2372,2026-09-18
2015-01-13,103.27,2026-09-18
2015-01-14,103.0903,2026-09-18
2015-01-15,103.0829,2026-09-18
2015-01-16,103.2189,2026-09-18
2015-01-20,103.5233,2026-09-18
2015-01-21,103.7858,2026-09-18
2015-01-22,103.9271,2026-09-18
2015-01-23,104.3676,2026-09-18
2015-01-26,104.4818,2026-09-18
2015-01-27,104.1646,2026-09-18
2015-01-28,104.4737,2026-09-18
2015-01-29,105.2763,2026-09-18
2015-01-30,105.5884,2026-09-18
2015-02-02,105.2058,2026-09-18
2015-02-03,104.6063,2026-09-18
2015-02-04,104.785,2026-09-18
2015-02-05,104.4915,2026-09-18
2015-02-06,105.1283,2026-09-18
2015-02-09,104.9889,2026-09-18
2015-02-10,105.2897,2026-09-18
2015-02-11,105.7901,2026-09-18
2015-02-12,104.9385,2026-09-18
2015-02-13,104.8452,2026-09-18
2015-02-18,105.2514,2026-09-18
2015-02-19,105.1407,2026-09-18
2015-02-20,105.3387,2026-09-18
2015-02-23,105.5359,2026-09-18
2015-02-24,105.5472,2026-09-18
2015-02-25,105.0503,2026-09-18
2015-02-26,105.5021,2026-09-18
2015-02-27,105.5981,2026-09-18
2015-03-02,105.8151,2026-09-18
2015-03-03,105.5562,2026-09-18
2015-03-04,106.1333,2026-09-18
2015-03-06,107.4337,2026-09-18
2015-03-09,107.5199,2026-09-18
2015-03-10,108.1165,2026-09-18
2015-03-11,108.5235,2026-09-18
2015-03-12,108.1741,2026-09-18
2015-03-13,108.9174,2026-09-18
2015-03-16,108.6422,2026-09-18
2015-03-17,108.5805,2026-09-18
2015-03-18,108.408,2026-09-18
2015-03-19,108.1826,2026-09-18
2015-03-20,107.1671,2026-09-18
2015-03-23,106.5022,2026-09-18
2015-03-24,106.4401,2026-09-18
2015-03-25,106.2636,2026-09-18
2015-03-26,106.5582,2026-09-18
2015-03-27,106.8916,2026-09-18
2015-03-30,107.3941,2026-09-18
2015-03-31,107.4396,2026-09-18
2015-04-01,107.06,2026-09-18
2015-04-02,106.6738,2026-09-18
2015-04-03,105.8861,2026-09-18
2015-04-06,105.7876,2026-09-18
2015-04-07,106.4488,2026-09-18
2015-04-08,106.4231,2026-09-18
2015-04-09,107.0335,2026-09-18
2015-04-10,107.4526,2026-09-18
2015-04-13,107.7508,2026-09-18
2015-04-14,107.0547,2026-09-18
2015-04-15,107.1855,2026-09-18
2015-04-16,106.2761,2026-09-18
2015-04-17,106.329,2026-09-18
2015-04-20,106.4902,2026-09-18
2015-04-21,106.5582,2026-09-18
2015-04-22,106.5815,2026-09-18
2015-04-23,106.1658,2026-09-18
2015-04-24,105.905,2026-09-18
2015-04-27,105.6891,2026-09-18
2015-04-28,105.1234,2026-09-18
2015-04-29,104.5634,2026-09-18
2015-04-30,105.312,2026-09-18
2015-05-01,105.6382,2026-09-18
2015-05-04,105.6679,2026-09-18
2015-05-05,105.2396,2026-09-18
2015-05-06,104.6935,2026-09-18
2015-05-07,105.1941,2026-09-18
2015-05-08,104.8424,2026-09-18
2015-05-11,105.3075,2026-09-18
2015-05-12,104.8924,2026-09-18
2015-05-13,104.3608,2026-09-18
2015-05-14,104.2359,2026-09-18
2015-05-15,104.0202,2026-09-18
2015-05-18,104.6068,2026-09-18
2015-05-19,105.3448,2026-09-18
2015-05-20,105.5605,2026-09-18
2015-05-21,105.3808,2026-09-18
2015-05-22,105.8487,2026-09-18
2015-05-26,106.7294,2026-09-18
2015-05-27,106.908,2026-09-18
2015-05-28,106.92,2026-09-18
2015-05-29,106.7388,2026-09-18
2015-06-01,107.2238,2026-09-18
2015-06-02,106.4507,2026-09-18
2015-06-03,106.1443,2026-09-18
2015-06-04,106.4725,2026-09-18
2015-06-05,107.1336,2026-09-18
2015-06-08,106.7693,2026-09-18
2015-06-09,106.2238,2026-09-18
2015-06-10,105.8037,2026-09-18
2015-06-11,106.0934,2026-09-18
2015-06-12,105.9015,2026-09-18
2015-06-15,105.9989,2026-09-18
2015-06-16,106.0473,2026-09-18
2015-06-17,106.058,2026-09-18
2015-06-18,105.102,2026-09-18
2015-06-19,105.4496,2026-09-18
2015-06-22,105.3846,2026-09-18
2015-06-23,105.9678,2026-09-18
2015-06-24,106.2522,2026-09-18
2015-06-25,106.1515,2026-09-18
2015-06-26,106.4116,2026-09-18
2015-06-29,106.3785,2026-09-18
2015-06-30,106.5191,2026-09-18
2015-07-01,107.0101,2026-09-18
2015-07-02,106.9106,2026-09-18
2015-07-06,107.1343,2026-09-18
2015-07-07,107.785,2026-09-18
2015-07-08,107.4734,2026-09-18
2015-07-09,107.5595,2026-09-18
2015-07-10,107.213,2026-09-18
2015-07-13,107.5849,2026-09-18
2015-07-14,107.4843,2026-09-18
2015-07-15,108.0149,2026-09-18
2015-07-16,108.1726,2026-09-18
2015-07-17,108.5374,2026-09-18
2015-07-20,108.6944,2026-09-18
2015-07-21,108.3893,2026-09-18
2015-07-22,108.7817,2026-09-18
2015-07-23,108.7565,2026-09-18
2015-07-24,109.0174,2026-09-18
2015-07-27,108.6924,2026-09-18
2015-07-28,108.6881,2026-09-18
2015-07-29,108.604,2026-09-18
2015-07-30,109.4328,2026-09-18
2015-07-31,108.7819,2026-09-18
2015-08-03,109.214,2026-09-18
2015-08-04,109.2244,2026-09-18
2015-08-05,109.842,2026-09-18
2015-08-06,109.722,2026-09-18
2015-08-07,109.4376,2026-09-18
2015-08-10,109.1931,2026-09-18
2015-08-11,109.9464,2026-09-18
2015-08-12,109.4655,2026-09-18
2015-08-13,109.9025,2026-09-18
2015-08-14,109.9174,2026-09-18
2015-08-17,110.1435,2026-09-18
2015-08-18,110.2504,2026-09-18
2015-08-19,110.4333,2026-09-18
2015-08-20,110.1077,2026-09-18
2015-08-21,110.1443,2026-09-18
2015-08-24,109.9306,2026-09-18
2015-08-25,110.3394,2026-09-18
2015-08-26,110.5807,2026-09-18
2015-08-27,110.4834,2026-09-18
2015-08-28,110.6714,2026-09-18
2015-08-31,110.5621,2026-09-18
2015-09-01,110.4506,2026-09-18
2015-09-02,110.7979,2026-09-18
2015-09-03,110.8566,2026-09-18
2015-09-04,111.1018,2026-09-18
2015-09-08,110.7942,2026-09-18
2015-09-09,110.9225,2026-09-18
2015-09-10,110.6331,2026-09-18
2015-09-11,110.6109,2026-09-18
2015-09-14,110.5005,2026-09-18
2015-09-15,110.6394,2026-09-18
2015-09-16,110.1021,2026-09-18
2015-09-17,110.1212,2026-09-18
2015-09-18,109.8165,2026-09-18
2015-09-21,110.6414,2026-09-18
2015-09-22,111.1967,2026-09-18
2015-09-23,111.6287,2026-09-18
2015-09-24,111.4454,2026-09-18
2015-09-25,111.3725,2026-09-18
2015-09-28,111.3914,2026-09-18
2015-09-29,111.5219,2026-09-18
2015-09-30,111.3311,2026-09-18
2015-10-01,111.0439,2026-09-18
2015-10-02,110.7006,2026-09-18
2015-10-05,110.4445,2026-09-18
2015-10-06,110.1371,2026-09-18
2015-10-07,109.8162,2026-09-18
2015-10-08,109.6452,2026-09-18
2015-10-09,109.0782,2026-09-18
2015-10-13,109.4119,2026-09-18
2015-10-14,109.1244,2026-09-18
2015-10-15,108.6671,2026-09-18
2015-10-16,108.9956,2026-09-18
2015-10-19,109.3858,2026-09-18
2015-10-20,109.3368,2026-09-18
2015-10-21,109.7746,2026-09-18
2015-10-22,110.0342,2026-09-18
2015-10-23,110.4329,2026-09-18
2015-10-26,110.2089,2026-09-18
2015-10-27,110.4875,2026-09-18
2015-10-28,110.2334,2026-09-18
2015-10-29,110.8083,2026-09-18
2015-10-30,110.2079,2026-09-18
2015-11-02,110.2188,2026-09-18
2015-11-03,110.244,2026-09-18
2015-11-04,110.7139,2026-09-18
2015-11-05,110.8302,2026-09-18
2015-11-06,111.7603,2026-09-18
2015-11-09,111.9112,2026-09-18
2015-11-10,111.9919,2026-09-18
2015-11-12,111.7965,2026-09-18
2015-11-13,112.0264,2026-09-18
2015-11-16,112.2199,2026-09-18
2015-11-17,112.3141,2026-09-18
2015-11-18,112.3663,2026-09-18
2015-11-19,111.5749,2026-09-18
2015-11-20,111.7799,2026-09-18
2015-11-23,112.1125,2026-09-18
2015-11-24,111.7638,2026-09-18
2015-11-25,111.8936,2026-09-18
2015-11-27,112.2824,2026-09-18
2015-11-30,112.34,2026-09-18
2015-12-01,112.1134,2026-09-18
2015-12-02,112.3715,2026-09-18
2015-12-03,111.6407,2026-09-18
2015-12-04,111.5463,2026-09-18
2015-12-07,112.3056,2026-09-18
2015-12-08,112.5485,2026-09-18
2015-12-09,112.1918,2026-09-18
2015-12-10,112.2672,2026-09-18
2015-12-11,112.7147,2026-09-18
2015-12-14,112.7521,2026-09-18
2015-12-15,112.8609,2026-09-18
2015-12-16,112.9864,2026-09-18
2015-12-17,113.8177,2026-09-18
2015-12-18,113.2837,2026-09-18
2015-12-21,113.4144,2026-09-18
2015-12-22,113.211,2026-09-18
2015-12-23,113.1847,2026-09-18
2015-12-24,113.0496,2026-09-18
2015-12-28,113.0461,2026-09-18
2015-12-29,113.1664,2026-09-18
2015-12-30,113.4707,2026-09-18
2015-12-31,113.3429,2026-09-18
2016-01-04,114.1595,2026-09-18
2016-01-05,114.2649,2026-09-18
2016-01-06,114.6177,2026-09-18
2016-01-07,114.6516,2026-09-18
2016-01-08,115.0095,2026-09-18
2016-01-11,115.0139,2026-09-18
2016-01-12,115.3128,2026-09-18
2016-01-13,115.1425,2026-09-18
2016-01-14,115.3846,2026-09-18
2016-01-15,115.7404,2026-09-18
2016-01-19,115.8155,2026-09-18
2016-01-20,116.3498,2026-09-18
2016-01-21,115.9833,2026-09-18
2016-01-27,115.5087,2026-09-18
2016-01-28,115.2224,2026-09-18
2016-01-29,115.5731,2026-09-18
2016-02-01,115.3331,2026-09-18
2016-02-02,115.553,2026-09-18
2016-02-03,114.6144,2026-09-18
2016-02-04,113.6012,2026-09-18
2016-02-05,114.2935,2026-09-18
2016-02-08,114.4351,2026-09-18
2016-02-09,114.127,2026-09-18
2016-02-10,114.2877,2026-09-18
2016-02-11,114.1845,2026-09-18
2016-02-12,114.2992,2026-09-18
2016-02-16,114.4905,2026-09-18
2016-02-17,113.8634,2026-09-18
2016-02-18,113.8897,2026-09-18
2016-02-19,113.9558,2026-09-18
2016-02-22,113.8232,2026-09-18
2016-02-23,114.177,2026-09-18
2016-02-24,114.1716,2026-09-18
2016-02-25,113.9222,2026-09-18
2016-02-26,114.3708,2026-09-18
2016-02-29,114.2418,2026-09-18
2016-03-01,113.9265,2026-09-18
2016-03-02,113.7965,2026-09-18
2016-03-03,113.2482,2026-09-18
2016-03-04,112.6387,2026-09-18
2016-03-07,112.6219,2026-09-18
2016-03-08,112.8465,2026-09-18
2016-03-09,112.4268,2026-09-18
2016-03-10,112.4191,2026-09-18
2016-03-11,111.741,2026-09-18
2016-03-14,112.1688,2026-09-18
2016-03-15,112.5545,2026-09-18
2016-03-16,112.7759,2026-09-18
2016-03-17,110.445,2026-09-18
2016-03-18,110.4002,2026-09-18
2016-03-21,110.737,2026-09-18
2016-03-22,110.7877,2026-09-18
2016-03-23,111.5473,2026-09-18
2016-03-24,111.816,2026-09-18
2016-03-25,111.7698,2026-09-18
2016-03-28,111.3578,2026-09-18
2016-03-29,111.3736,2026-09-18
2016-03-30,110.2301,2026-09-18
2016-03-31,109.9191,2026-09-18
2016-04-01,110.2977,2026-09-18
2016-04-04,110.3987,2026-09-18
2016-04-05,110.9478,2026-09-18
2016-04-06,110.5347,2026-09-18
2016-04-07,110.8876,2026-09-18
2016-04-08,110.4213,2026-09-18
2016-04-11,109.9758,2026-09-18
2016-04-12,109.816,2026-09-18
2016-04-13,110.1436,2026-09-18
2016-04-14,110.1691,2026-09-18
2016-04-15,110.1933,2026-09-18
2016-04-18,109.9892,2026-09-18
2016-04-19,109.2782,2026-09-18
2016-04-20,109.3926,2026-09-18
2016-04-21,109.8533,2026-09-18
2016-04-22,110.2331,2026-09-18
2016-04-25,110.1865,2026-09-18
2016-04-26,109.7496,2026-09-18
2016-04-27,109.8483,2026-09-18
2016-04-28,109.2148,2026-09-18
2016-04-29,108.8274,2026-09-18
2016-05-02,108.671,2026-09-18
2016-05-03,109.3613,2026-09-18
2016-05-04,109.9952,2026-09-18
2016-05-05,110.2417,2026-09-18
2016-05-06,110.3801,2026-09-18
2016-05-09,110.9466,2026-09-18
2016-05-10,110.8225,2026-09-18
2016-05-11,110.2806,2026-09-18
2016-05-12,110.6935,2026-09-18
2016-05-13,111.2521,2026-09-18
2016-05-16,111.1217,2026-09-18
2016-05-17,111.0867,2026-09-18
2016-05-18,111.4995,2026-09-18
2016-05-19,112.2331,2026-09-18
2016-05-20,112.1822,2026-09-18
2016-05-23,112.284,2026-09-18
2016-05-24,112.2912,2026-09-18
2016-05-25,112.2001,2026-09-18
2016-05-26,111.8979,2026-09-18
2016-05-27,112.0822,2026-09-18
2016-05-31,112.4276,2026-09-18
2016-06-01,112.462,2026-09-18
2016-06-02,112.4564,2026-09-18
2016-06-03,111.4451,2026-09-18
2016-06-06,111.2295,2026-09-18
2016-06-07,110.8378,2026-09-18
2016-06-08,110.1916,2026-09-18
2016-06-09,110.6168,2026-09-18
2016-06-10,111.1027,2026-09-18
2016-06-13,111.5036,2026-09-18
2016-06-14,111.9826,2026-09-18
2016-06-15,111.7671,2026-09-18
2016-06-16,112.2347,2026-09-18
2016-06-17,111.5332,2026-09-18
2016-06-20,110.8693,2026-09-18
2016-06-21,111.0077,2026-09-18
2016-06-22,110.7681,2026-09-18
2016-06-23,110.262,2026-09-18
2016-06-24,112.1355,2026-09-18
2016-06-27,113.1301,2026-09-18
2016-06-28,112.7545,2026-09-18
2016-06-29,111.8597,2026-09-18
2016-06-30,112.1618,2026-09-18
2016-07-01,111.6509,2026-09-18
2016-07-05,112.4231,2026-09-18
2016-07-06,112.5438,2026-09-18
2016-07-07,112.5775,2026-09-18
2016-07-08,112.3963,2026-09-18
2016-07-11,112.5254,2026-09-18
2016-07-12,112.1102,2026-09-18
2016-07-13,112.0266,2026-09-18
2016-07-14,111.7692,2026-09-18
2016-07-15,112.2833,2026-09-18
2016-07-18,112.2463,2026-09-18
2016-07-19,112.638,2026-09-18
2016-07-20,112.6743,2026-09-18
2016-07-21,112.6239,2026-09-18
2016-07-22,112.989,2026-09-18
2016-07-25,113.1784,2026-09-18
2016-07-26,113.0593,2026-09-18
2016-07-27,113.217,2026-09-18
2016-07-28,112.7393,2026-09-18
2016-07-29,111.874,2026-09-18
2016-08-01,111.9757,2026-09-18
2016-08-02,111.7124,2026-09-18
2016-08-03,111.9419,2026-09-18
2016-08-04,111.9149,2026-09-18
2016-08-05,112.3589,2026-09-18
2016-08-08,112.1456,2026-09-18
2016-08-09,111.722,2026-09-18
2016-08-10,111.3238,2026-09-18
2016-08-11,111.1954,2026-09-18
2016-08-12,111.1787,2026-09-18
2016-08-15,110.9212,2026-09-18
2016-08-16,110.4295,2026-09-18
2016-08-17,110.9459,2026-09-18
2016-08-18,110.3134,2026-09-18
2016-08-19,110.8163,2026-09-18
2016-08-22,110.9997,2026-09-18
2016-08-23,110.9414,2026-09-18
2016-08-24,111.2958,2026-09-18
2016-08-25,111.1726,2026-09-18
2016-08-26,111.2035,2026-09-18
2016-08-29,111.8775,2026-09-18
2016-08-30,112.2928,2026-09-18
2016-08-31,112.4036,2026-09-18
2016-09-01,112.1733,2026-09-18
2016-09-02,112.0009,2026-09-18
2016-09-06,110.9613,2026-09-18
2016-09-07,110.9717,2026-09-18
2016-09-08,111.2609,2026-09-18
2016-09-09,111.9879,2026-09-18
2016-09-12,112.1516,2026-09-18
2016-09-13,112.5207,2026-09-18
2016-09-14,112.4678,2026-09-18
2016-09-15,112.4753,2026-09-18
2016-09-16,113.1765,2026-09-18
2016-09-19,112.903,2026-09-18
2016-09-20,113.1848,2026-09-18
2016-09-21,112.9842,2026-09-18
2016-09-22,112.2592,2026-09-18
2016-09-23,112.7166,2026-09-18
2016-09-26,112.7112,2026-09-18
2016-09-27,112.5515,2026-09-18
2016-09-28,112.6283,2026-09-18
2016-09-29,112.2879,2026-09-18
2016-09-30,112.2795,2026-09-18
2016-10-03,112.5077,2026-09-18
2016-10-04,112.6579,2026-09-18
2016-10-05,112.7946,2026-09-18
2016-10-06,113.0066,2026-09-18
2016-10-07,113.2915,2026-09-18
2016-10-11,113.4461,2026-09-18
2016-10-12,113.7442,2026-09-18
2016-10-13,113.6238,2026-09-18
2016-10-14,113.7119,2026-09-18
2016-10-17,113.5488,2026-09-18
2016-10-18,113.1393,2026-09-18
2016-10-19,113.0547,2026-09-18
2016-10-20,113.4033,2026-09-18
2016-10-21,113.9015,2026-09-18
2016-10-24,113.8571,2026-09-18
2016-10-25,113.6801,2026-09-18
2016-10-26,113.8131,2026-09-18
2016-10-27,114.1998,2026-09-18
2016-10-28,114.0931,2026-09-18
2016-10-31,114.0188,2026-09-18
2016-11-01,113.9915,2026-09-18
2016-11-02,113.9206,2026-09-18
2016-11-03,113.7664,2026-09-18
2016-11-04,113.5828,2026-09-18
2016-11-07,113.5443,2026-09-18
2016-11-08,113.3017,2026-09-18
2016-11-09,114.6956,2026-09-18
2016-11-10,115.9375,2026-09-18
2016-11-14,117.2245,2026-09-18
2016-11-15,116.7724,2026-09-18
2016-11-16,116.8062,2026-09-18
2016-11-17,116.8952,2026-09-18
2016-11-18,117.5936,2026-09-18
2016-11-21,117.4762,2026-09-18
2016-11-22,117.4508,2026-09-18
2016-11-23,118.0356,2026-09-18
2016-11-25,118.02,2026-09-18
2016-11-28,117.7278,2026-09-18
2016-11-29,117.644,2026-09-18
2016-11-30,117.7636,2026-09-18
2016-12-01,117.6642,2026-09-18
2016-12-02,117.3116,2026-09-18
2016-12-05,117.1008,2026-09-18
2016-12-06,116.9225,2026-09-18
2016-12-07,116.672,2026-09-18
2016-12-08,117.0327,2026-09-18
2016-12-09,117.2834,2026-09-18
2016-12-12,116.9161,2026-09-18
2016-12-13,116.8029,2026-09-18
2016-12-14,116.7332,2026-09-18
2016-12-15,118.8072,2026-09-18
2016-12-16,118.3584,2026-09-18
2016-12-19,118.3875,2026-09-18
2016-12-20,118.63,2026-09-18
2016-12-21,118.581,2026-09-18
2016-12-22,118.8209,2026-09-18
2016-12-23,118.7856,2026-09-18
2016-12-27,118.9506,2026-09-18
2016-12-28,119.2305,2026-09-18
2016-12-29,118.6637,2026-09-18
2016-12-30,118.3466,2026-09-18
2017-01-03,119.0903,2026-09-18
2017-01-04,118.8803,2026-09-18
2017-01-05,117.9999,2026-09-18
2017-01-06,118.3495,2026-09-18
2017-01-09,118.4111,2026-09-18
2017-01-10,118.5386,2026-09-18
2017-01-11,119.0219,2026-09-18
2017-01-12,117.8001,2026-09-18
2017-01-13,117.9884,2026-09-18
2017-01-17,117.2656,2026-09-18
2017-01-18,117.7242,2026-09-18
2017-01-19,118.3182,2026-09-18
2017-01-23,117.2479,2026-09-18
2017-01-24,117.0516,2026-09-18
2017-01-25,116.9355,2026-09-18
2017-01-26,117.2766,2026-09-18
2017-01-27,117.0735,2026-09-18
2017-01-30,116.7325,2026-09-18
2017-01-31,116.2241,2026-09-18
2017-02-01,116.3914,2026-09-18
2017-02-02,115.903,2026-09-18
2017-02-03,115.6259,2026-09-18
2017-02-06,116.0504,2026-09-18
2017-02-07,116.4082,2026-09-18
2017-02-08,116.1382,2026-09-18
2017-02-09,116.306,2026-09-18
2017-02-10,116.148,2026-09-18
2017-02-13,116.3427,2026-09-18
2017-02-14,116.3949,2026-09-18
2017-02-15,116.2162,2026-09-18
2017-02-16,116.0067,2026-09-18
2017-02-17,116.4035,2026-09-18
2017-02-21,116.5921,2026-09-18
2017-02-22,116.2136,2026-09-18
2017-02-23,115.6527,2026-09-18
2017-02-24,115.8143,2026-09-18
2017-02-27,115.6764,2026-09-18
2017-02-28,116.0032,2026-09-18
2017-03-01,116.438,2026-09-18
2017-03-02,116.8429,2026-09-18
2017-03-03,116.6438,2026-09-18
2017-03-06,116.4313,2026-09-18
2017-03-07,116.4303,2026-09-18
2017-03-08,116.875,2026-09-18
2017-03-09,116.9959,2026-09-18
2017-03-10,116.616,2026-09-18
2017-03-13,116.4004,2026-09-18
2017-03-14,116.5646,2026-09-18
2017-03-15,116.3584,2026-09-18
2017-03-16,115.4456,2026-09-18
2017-03-17,115.2783,2026-09-18
2017-03-20,115.0426,2026-09-18
2017-03-21,114.8119,2026-09-18
2017-03-22,114.7937,2026-09-18
2017-03-23,114.7899,2026-09-18
2017-03-24,114.6372,2026-09-18
2017-03-27,114.2347,2026-09-18
2017-03-28,114.419,2026-09-18
2017-03-29,114.7167,2026-09-18
2017-03-30,114.5245,2026-09-18
2017-03-31,114.7938,2026-09-18
2017-04-03,114.8734,2026-09-18
2017-04-04,115.0038,2026-09-18
2017-04-05,114.9494,2026-09-18
2017-04-06,115.0181,2026-09-18
2017-04-07,115.0547,2026-09-18
2017-04-10,115.11,2026-09-18
2017-04-11,115.009,2026-09-18
2017-04-12,114.9162,2026-09-18
2017-04-13,114.5059,2026-09-18
2017-04-14,114.5368,2026-09-18
2017-04-17,114.3283,2026-09-18
2017-04-18,114.2575,2026-09-18
2017-04-19,114.7923,2026-09-18
2017-04-20,114.6205,2026-09-18
2017-04-21,114.8128,2026-09-18
2017-04-24,114.3659,2026-09-18
2017-04-25,114.5111,2026-09-18
2017-04-26,114.9479,2026-09-18
2017-04-27,114.9946,2026-09-18
2017-04-28,114.7877,2026-09-18
2017-05-01,114.5921,2026-09-18
2017-05-02,114.6792,2026-09-18
2017-05-03,114.6637,2026-09-18
2017-05-04,114.9076,2026-09-18
2017-05-05,114.7725,2026-09-18
2017-05-08,115.0895,2026-09-18
2017-05-09,115.3933,2026-09-18
2017-05-10,115.1145,2026-09-18
2017-05-11,115.0669,2026-09-18
2017-05-12,114.7479,2026-09-18
2017-05-15,114.3504,2026-09-18
2017-05-16,113.9923,2026-09-18
2017-05-17,113.7506,2026-09-18
2017-05-18,114.2683,2026-09-18
2017-05-19,113.7001,2026-09-18
2017-05-22,113.5442,2026-09-18
2017-05-23,113.6862,2026-09-18
2017-05-24,113.675,2026-09-18
2017-05-25,113.3719,2026-09-18
2017-05-26,113.4839,2026-09-18
2017-05-30,113.5552,2026-09-18
2017-05-31,113.2956,2026-09-18
2017-06-01,113.3017,2026-09-18
2017-06-02,113.1908,2026-09-18
2017-06-05,112.9755,2026-09-18
2017-06-06,112.7095,2026-09-18
2017-06-07,112.8191,2026-09-18
2017-06-08,112.8351,2026-09-18
2017-06-09,112.9562,2026-09-18
2017-06-12,112.9837,2026-09-18
2017-06-13,112.6271,2026-09-18
2017-06-14,112.0734,2026-09-18
2017-06-15,112.8708,2026-09-18
2017-06-16,112.6155,2026-09-18
2017-06-19,112.7576,2026-09-18
2017-06-20,113.2698,2026-09-18
2017-06-21,113.3327,2026-09-18
2017-06-22,113.1654,2026-09-18
2017-06-23,112.8665,2026-09-18
2017-06-26,112.7633,2026-09-18
2017-06-27,112.55,2026-09-18
2017-06-28,112.0747,2026-09-18
2017-06-29,111.998,2026-09-18
2017-06-30,111.9896,2026-09-18
2017-07-03,112.4268,2026-09-18
2017-07-05,112.6534,2026-09-18
2017-07-06,112.4199,2026-09-18
2017-07-07,112.3137,2026-09-18
2017-07-10,112.1587,2026-09-18
2017-07-11,112.1434,2026-09-18
2017-07-12,111.5904,2026-09-18
2017-07-13,111.5365,2026-09-18
2017-07-14,110.9075,2026-09-18
2017-07-17,110.9304,2026-09-18
2017-07-18,110.4356,2026-09-18
2017-07-19,110.4339,2026-09-18
2017-07-20,110.2512,2026-09-18
2017-07-21,110.191,2026-09-18
2017-07-24,110.2004,2026-09-18
2017-07-25,110.2835,2026-09-18
2017-07-26,110.3811,2026-09-18
2017-07-27,110.216,2026-09-18
2017-07-28,109.92,2026-09-18
2017-07-31,109.8177,2026-09-18
2017-08-01,109.8495,2026-09-18
2017-08-02,109.7503,2026-09-18
2017-08-03,109.8332,2026-09-18
2017-08-04,110.2808,2026-09-18
2017-08-07,110.373,2026-09-18
2017-08-08,110.396,2026-09-18
2017-08-09,110.3671,2026-09-18
2017-08-10,110.1886,2026-09-18
2017-08-11,110.0422,2026-09-18
2017-08-14,110.095,2026-09-18
2017-08-15,110.4846,2026-09-18
2017-08-16,110.4394,2026-09-18
2017-08-17,110.1673,2026-09-18
2017-08-18,110.041,2026-09-18
2017-08-21,109.7349,2026-09-18
2017-08-22,109.8386,2026-09-18
2017-08-23,109.8095,2026-09-18
2017-08-24,109.7524,2026-09-18
2017-08-25,109.3415,2026-09-18
2017-08-28,109.1815,2026-09-18
2017-08-29,109.0946,2026-09-18
2017-08-30,109.4052,2026-09-18
2017-08-31,109.3686,2026-09-18
2017-09-01,109.0504,2026-09-18
2017-09-05,108.8664,2026-09-18
2017-09-06,108.4897,2026-09-18
2017-09-07,107.9224,2026-09-18
2017-09-08,107.808,2026-09-18
2017-09-11,108.153,2026-09-18
2017-09-12,108.3239,2026-09-18
2017-09-13,108.6628,2026-09-18
2017-09-14,108.618,2026-09-18
2017-09-15,108.3147,2026-09-18
2017-09-18,108.6401,2026-09-18
2017-09-19,108.6142,2026-09-18
2017-09-20,108.4329,2026-09-18
2017-09-21,108.9267,2026-09-18
2017-09-22,108.7542,2026-09-18
2017-09-25,109.3302,2026-09-18
2017-09-26,109.7769,2026-09-18
